Name,Age,GPA,Credits Completed,Year,Pathway
Noah Anderson,17,3.88,27,Victory Lap,Construction
Danielle Manukyan,18,4.08,13,Victory Lap,Construction
Sarah Manukyan,14,2.76,6,Freshman,Business
Emily Wilson,16,3.89,51,Sophomore,Criminsl Justice
Joe Fogarty,18,1.46,14,Freshman,Construction
Alexis Johnson,18,3.18,52,Junior,Construction
Danielle Anderson,19,1.75,27,Sophomore,Computer Science
Ben Smith,19,2.34,0,Sophomore,Business
Kyan Jones,15,2.44,2,Victory Lap,Early College
Amelia Anderson,14,2.99,30,Sophomore,Early College
Lisa Johnson,14,3.4,54,Junior,Construction
Amelia Brown,15,1.73,21,Junior,Early Childhood Education
Chloe Garcia,18,2.6,19,Victory Lap,Marketing
Emily Miller,18,1.77,4,Junior,Early Childhood Education
Noah Anderson,19,1.52,4,Victory Lap,Early College
Amelia DeFreitas,19,4.07,40,Freshman,Early Childhood Education
Alexis Garcia,18,1.41,0,Sophomore,Early Childhood Education
Alexis Williams,19,1.78,50,Senior,Marketing
Andrew Fogarty,18,3.14,53,Freshman,Engineering
Jack Johnson,18,4.05,58,Senior,Marketing
Chloe Johnson,14,0.63,32,Freshman,Engineering
Alexis Anderson,16,0.82,33,Freshman,Business
Sarah Manukyan,17,1.5,9,Sophomore,Culinary
Noah Johnson,17,1.55,30,Freshman,Criminsl Justice
Joe Davis,16,4.01,16,Victory Lap,Engineering
Aiden Moore,16,3.12,50,Sophomore,Criminsl Justice
Chloe Davis,19,4.29,19,Junior,Construction
Mac Fogarty,19,3.09,8,Junior,Early College
Sarah Manukyan,15,1.45,18,Senior,Business
Emma Brown,17,2.23,27,Junior,Early Childhood Education
Chloe Williams,19,3.88,24,Senior,Culinary
Kyan Brown,16,2.28,55,Sophomore,Engineering
Ben Miller,18,3.55,56,Sophomore,Construction
Max Wilson,16,2.67,55,Senior,Early College
Andrew Moore,16,3.13,43,Senior,Marketing
Danielle Davis,15,1.22,34,Senior,Computer Science
Andrew DeFreitas,14,4.27,43,Junior,Marketing
Alexis Wilson,17,3.75,3,Sophomore,Business
Noah DeFreitas,14,2.0,18,Senior,Early College
Mac Smith,15,1.91,11,Junior,Culinary
Alexis Anderson,19,0.35,29,Victory Lap,Early Childhood Education
Chloe Fogarty,14,3.74,49,Sophomore,Criminsl Justice
Kyan Manukyan,17,3.04,41,Junior,Biomed
Sarah Manukyan,18,0.42,53,Sophomore,Criminsl Justice
Andrew Davis,17,1.41,13,Freshman,Business
Lisa Fogarty,14,1.47,57,Sophomore,Business
Amelia Fogarty,19,1.18,57,Sophomore,Criminsl Justice
Mac DeFreitas,16,1.73,23,Freshman,Early Childhood Education
Aiden Davis,16,1.51,46,Freshman,Marketing
Sarah Williams,15,3.78,46,Freshman,Early Childhood Education
Chloe Davis,15,3.53,16,Freshman,Engineering
Danielle Brown,16,3.25,59,Sophomore,Marketing
Aiden Anderson,15,2.87,10,Freshman,Early Childhood Education
Joe Williams,14,0.82,59,Junior,Early Childhood Education
Aiden Fogarty,16,3.02,35,Sophomore,Marketing
Danielle Wilson,15,2.85,39,Senior,Engineering
Andrew Garcia,16,0.92,19,Junior,Computer Science
Emma Brown,17,2.57,40,Senior,Biomed
Ben Davis,17,3.77,43,Victory Lap,Computer Science
Ben Manukyan,18,2.38,29,Victory Lap,Business
Jack Foster,16,3.46,59,Senior,Engineering
Sarah Foster,17,2.14,41,Senior,Marketing
Chloe Anderson,16,0.31,32,Victory Lap,Marketing
Ben Wilson,15,3.16,20,Victory Lap,Early Childhood Education
Amelia Manukyan,18,3.01,38,Victory Lap,Early Childhood Education
Mac Wilson,17,2.38,0,Senior,Culinary
Emma Moore,14,3.41,57,Freshman,Culinary
Kyan Jones,15,1.1,22,Victory Lap,Early College
Emma Johnson,18,2.83,35,Freshman,Early College
Sarah DeFreitas,19,4.02,8,Victory Lap,Biomed
Chloe Johnson,19,2.24,55,Sophomore,Engineering
Alexis Foster,18,0.78,26,Sophomore,Early College
Alexis Moore,16,1.89,12,Junior,Biomed
Joe Anderson,16,1.87,36,Freshman,Early Childhood Education
Bella Williams,16,1.21,20,Freshman,Business
Emma Manukyan,16,0.7,22,Sophomore,Construction
Noah Williams,14,3.46,54,Victory Lap,Early College
Max Jones,19,2.86,54,Freshman,Culinary
Mac Foster,19,0.37,23,Victory Lap,Business
Chloe Smith,15,3.03,11,Junior,Computer Science
Alexis Foster,16,1.63,12,Junior,Construction
Noah Williams,19,1.21,15,Sophomore,Computer Science
Andrew Foster,19,3.17,27,Junior,Business
Emily Davis,18,2.64,39,Victory Lap,Biomed
Kyan Jones,14,3.99,6,Victory Lap,Culinary
Kyan Jones,15,1.04,53,Victory Lap,Construction
Chloe Davis,16,1.4,41,Sophomore,Biomed
Noah Fogarty,14,2.19,30,Sophomore,Criminsl Justice
Lisa Fogarty,14,3.59,51,Freshman,Criminsl Justice
Aiden DeFreitas,16,0.91,53,Junior,Biomed
Emily Wilson,16,0.96,56,Freshman,Engineering
Andrew Brown,14,3.08,1,Freshman,Culinary
Ben Davis,18,2.57,9,Junior,Construction
Alexis Anderson,14,1.0,7,Victory Lap,Engineering
Emily Davis,17,2.35,13,Junior,Culinary
Emily Anderson,15,0.71,46,Freshman,Construction
Sarah Fogarty,16,4.08,13,Senior,Early Childhood Education
Alexis Moore,18,0.48,35,Sophomore,Early Childhood Education
Noah Smith,18,4.22,5,Junior,Early Childhood Education
Jack Davis,14,3.49,37,Freshman,Biomed
Chloe Manukyan,16,1.36,55,Senior,Construction
Noah Garcia,18,0.46,24,Junior,Construction
Alexis Smith,18,1.5,1,Sophomore,Engineering
Mac Johnson,16,3.48,51,Junior,Criminsl Justice
Noah Johnson,14,2.95,36,Victory Lap,Construction
Emily Davis,14,4.02,25,Victory Lap,Construction
Max Anderson,16,4.09,40,Senior,Computer Science
Bella Garcia,14,0.76,20,Junior,Culinary
Aiden Moore,14,3.0,57,Victory Lap,Early College
Ben Foster,14,1.26,0,Junior,Construction
Lisa DeFreitas,14,2.68,20,Junior,Engineering
Jack Smith,18,1.34,56,Senior,Computer Science
Andrew Miller,17,1.85,42,Victory Lap,Marketing
Emma Garcia,15,0.5,31,Junior,Engineering
Aiden Moore,17,0.51,42,Sophomore,Computer Science
Aiden Brown,16,2.71,40,Victory Lap,Culinary
Kyan Manukyan,18,0.45,25,Junior,Construction
Emily Foster,17,1.41,1,Freshman,Marketing
Joe Anderson,16,0.44,55,Victory Lap,Biomed
Lisa Garcia,17,2.89,25,Sophomore,Early Childhood Education
Mac Brown,18,1.54,36,Senior,Early Childhood Education
Sarah Fogarty,18,1.88,24,Victory Lap,Criminsl Justice
Aiden Jones,18,4.28,30,Junior,Biomed
Jack Anderson,17,3.84,46,Senior,Marketing
Alexis Smith,16,4.2,15,Junior,Criminsl Justice
Joe Smith,18,1.57,46,Junior,Culinary
Noah Williams,15,1.98,26,Junior,Computer Science
Danielle Garcia,16,2.8,25,Sophomore,Culinary
Andrew Manukyan,16,0.56,37,Senior,Marketing
Danielle Brown,17,4.27,20,Senior,Early College
Danielle Foster,18,3.02,50,Victory Lap,Construction
Alexis Smith,19,3.46,40,Sophomore,Construction
Joe Johnson,18,1.21,14,Senior,Business
Alexis Anderson,14,1.24,14,Freshman,Engineering
Noah Miller,15,0.52,18,Freshman,Early Childhood Education
Jack Brown,19,2.46,16,Senior,Criminsl Justice
Danielle DeFreitas,18,3.7,26,Senior,Business
Max Wilson,17,0.96,55,Senior,Culinary
Kyan Smith,15,1.81,47,Junior,Engineering
Ben Fogarty,18,2.22,53,Freshman,Computer Science
Jack Manukyan,14,1.19,48,Sophomore,Early Childhood Education
Joe Brown,18,0.77,26,Senior,Biomed
Noah Smith,14,3.48,26,Freshman,Engineering
Joe Garcia,17,3.91,16,Senior,Criminsl Justice
Ben Brown,19,4.2,21,Senior,Business
Noah Brown,16,2.7,31,Sophomore,Computer Science
Emily Johnson,16,1.48,27,Sophomore,Construction
Aiden Moore,17,4.1,55,Sophomore,Early College
Alexis Williams,14,1.44,56,Senior,Biomed
Joe Johnson,15,2.41,12,Freshman,Marketing
Max Davis,16,1.53,29,Junior,Business
Mac Williams,19,3.37,57,Senior,Early Childhood Education
Sarah DeFreitas,19,2.97,57,Freshman,Biomed
Aiden Williams,14,1.47,29,Sophomore,Criminsl Justice
Emma Foster,15,3.06,19,Sophomore,Culinary
Chloe Davis,18,0.42,9,Junior,Computer Science
Noah Jones,15,1.88,20,Sophomore,Culinary
Kyan Davis,19,2.31,16,Freshman,Construction
Ben Johnson,16,1.88,16,Sophomore,Computer Science
Jack Johnson,18,2.14,33,Junior,Criminsl Justice
Mac Jones,14,1.12,59,Senior,Culinary
Amelia DeFreitas,17,0.48,14,Freshman,Engineering
Joe Williams,18,1.06,14,Senior,Engineering
Andrew Fogarty,17,3.61,52,Sophomore,Computer Science
Emma Williams,14,2.15,13,Senior,Criminsl Justice
Andrew Williams,14,0.71,24,Victory Lap,Biomed
Kyan Foster,14,3.19,23,Victory Lap,Computer Science
Ben Miller,14,1.8,28,Victory Lap,Marketing
Max Johnson,15,0.88,42,Freshman,Biomed
Noah Miller,17,1.9,53,Senior,Early Childhood Education
Chloe Williams,14,2.59,8,Freshman,Early College
Bella Miller,15,2.59,48,Senior,Business
Amelia Williams,14,0.73,47,Junior,Business
Danielle Moore,18,3.31,37,Junior,Biomed
Aiden Williams,15,3.18,43,Sophomore,Biomed
Kyan Fogarty,15,2.23,51,Junior,Marketing
Ben Fogarty,16,1.76,60,Freshman,Biomed
Chloe Foster,14,2.96,15,Victory Lap,Early Childhood Education
Emily Garcia,18,2.51,26,Sophomore,Early Childhood Education
Joe Foster,14,2.58,9,Junior,Engineering
Kyan Garcia,15,2.71,51,Freshman,Business
Jack Jones,18,2.64,15,Junior,Culinary
Max Manukyan,18,1.57,29,Junior,Engineering
Chloe Wilson,18,2.05,4,Sophomore,Biomed
Jack DeFreitas,19,2.85,27,Junior,Engineering
Kyan Davis,19,1.83,22,Junior,Culinary
Chloe Johnson,17,2.07,38,Freshman,Early College
Lisa Smith,17,1.23,0,Sophomore,Culinary
Sarah Miller,16,1.45,27,Sophomore,Computer Science
Aiden Brown,14,1.94,36,Senior,Construction
Emily Foster,19,0.99,35,Victory Lap,Engineering
Alexis Williams,19,2.51,18,Sophomore,Business
Alexis DeFreitas,17,1.33,5,Victory Lap,Criminsl Justice
Emma DeFreitas,16,0.93,8,Sophomore,Construction
Emily Smith,17,2.5,0,Senior,Criminsl Justice
Ben Foster,15,1.57,21,Victory Lap,Computer Science
Amelia Fogarty,18,0.94,29,Senior,Construction
Ben Fogarty,14,0.93,43,Sophomore,Construction
Sarah Davis,14,3.76,6,Junior,Computer Science
Alexis Garcia,18,3.63,58,Victory Lap,Culinary
Andrew Manukyan,15,2.22,13,Victory Lap,Construction
Noah Jones,16,2.37,40,Junior,Marketing
Ben Anderson,14,2.25,30,Junior,Engineering
Danielle Brown,16,2.56,50,Junior,Criminsl Justice
Max Garcia,14,0.93,7,Victory Lap,Early College
Noah Smith,15,2.76,20,Freshman,Engineering
Emma Wilson,18,0.49,24,Junior,Biomed
Mac Smith,18,2.82,47,Sophomore,Engineering
Jack Smith,18,3.72,0,Freshman,Engineering
Noah DeFreitas,16,1.94,42,Junior,Computer Science
Bella Foster,14,1.69,53,Freshman,Biomed
Aiden Williams,17,1.44,50,Freshman,Early College
Andrew Manukyan,14,2.77,14,Victory Lap,Marketing
Chloe Williams,18,3.2,50,Victory Lap,Criminsl Justice
Sarah Smith,17,1.12,56,Freshman,Engineering
Chloe Smith,14,1.71,44,Junior,Criminsl Justice
Ben Fogarty,14,1.39,37,Freshman,Criminsl Justice
Max Wilson,18,0.42,3,Junior,Early Childhood Education
Joe Jones,15,0.49,16,Junior,Early College
Sarah Garcia,14,2.03,3,Victory Lap,Engineering
Lisa Brown,18,4.11,17,Senior,Biomed
Joe Moore,15,3.66,55,Victory Lap,Business
Kyan Williams,16,4.03,20,Freshman,Engineering
Amelia Jones,16,2.18,43,Junior,Early Childhood Education
Kyan Anderson,17,4.22,5,Victory Lap,Early Childhood Education
Amelia Miller,18,3.82,6,Victory Lap,Business
Jack Fogarty,18,3.56,1,Senior,Construction
Mac Miller,17,1.23,25,Victory Lap,Early Childhood Education
Sarah Manukyan,18,3.55,23,Senior,Business
Jack Johnson,15,0.74,30,Freshman,Early College
Mac Johnson,16,2.08,36,Junior,Biomed
Joe Smith,18,0.36,31,Senior,Early Childhood Education
Lisa Moore,19,2.52,16,Sophomore,Culinary
Aiden DeFreitas,16,3.66,44,Senior,Early College
Amelia Anderson,19,2.79,60,Victory Lap,Construction
Amelia Williams,15,1.86,0,Freshman,Early College
Kyan Miller,19,2.75,51,Freshman,Computer Science
Lisa DeFreitas,18,2.48,1,Junior,Criminsl Justice
Amelia Garcia,15,3.79,41,Victory Lap,Engineering
Jack Manukyan,19,4.24,6,Senior,Biomed
Amelia Brown,15,4.25,34,Sophomore,Marketing
Emma Manukyan,15,2.29,42,Freshman,Computer Science
Bella Garcia,18,3.11,52,Sophomore,Business
Lisa Anderson,16,1.94,13,Freshman,Culinary
Max DeFreitas,15,1.65,22,Freshman,Business
Amelia Jones,15,1.42,27,Junior,Early College
Mac Smith,18,2.09,12,Senior,Marketing
Kyan Fogarty,15,0.92,15,Victory Lap,Biomed
Danielle Smith,14,3.53,20,Junior,Criminsl Justice
Andrew DeFreitas,18,3.9,19,Victory Lap,Criminsl Justice
Sarah Williams,19,1.6,0,Freshman,Business
Alexis Jones,16,4.13,60,Victory Lap,Culinary
Aiden Jones,15,2.91,40,Victory Lap,Business
Kyan Wilson,19,1.79,28,Sophomore,Culinary
Noah Anderson,19,1.14,52,Victory Lap,Early Childhood Education
Bella Brown,15,3.33,1,Victory Lap,Marketing
Ben DeFreitas,18,2.36,8,Junior,Early Childhood Education
Danielle Smith,17,2.56,7,Sophomore,Culinary
Emma Miller,18,3.48,21,Freshman,Construction
Andrew Brown,15,3.11,34,Sophomore,Early College
Chloe Foster,18,1.23,51,Victory Lap,Early College
Amelia DeFreitas,17,2.16,11,Senior,Biomed
Chloe Wilson,14,2.15,43,Freshman,Engineering
Chloe Foster,15,4.0,16,Victory Lap,Marketing
Alexis Brown,16,3.17,50,Freshman,Marketing
Amelia Miller,16,0.54,27,Freshman,Early Childhood Education
Emily Manukyan,18,1.73,49,Junior,Early Childhood Education
Mac Wilson,15,1.57,26,Freshman,Marketing
Aiden DeFreitas,17,0.4,40,Senior,Early College
Lisa Johnson,15,2.2,41,Victory Lap,Early Childhood Education
Mac Smith,18,0.32,13,Senior,Criminsl Justice
Jack DeFreitas,14,3.3,22,Freshman,Biomed
Lisa Fogarty,19,3.86,4,Freshman,Computer Science
Kyan Williams,14,2.09,37,Victory Lap,Early Childhood Education
Aiden DeFreitas,14,0.46,57,Victory Lap,Early Childhood Education
Mac Miller,18,1.46,3,Junior,Culinary
Kyan Johnson,16,4.03,51,Freshman,Criminsl Justice
Alexis Williams,18,3.69,31,Junior,Early College
Max Jones,15,2.09,33,Senior,Early College
Mac Smith,18,3.65,39,Victory Lap,Business
Emma Williams,17,3.39,3,Junior,Business
Joe Davis,18,3.82,10,Junior,Engineering
Mac Jones,16,1.79,17,Freshman,Early College
Bella Moore,16,2.64,26,Freshman,Early Childhood Education
Joe Foster,14,1.28,11,Freshman,Biomed
Alexis Fogarty,18,1.8,51,Senior,Early Childhood Education
Sarah Davis,17,0.88,49,Victory Lap,Criminsl Justice
Alexis Davis,17,2.4,12,Sophomore,Culinary
Emma Brown,17,4.26,28,Freshman,Construction
Emma Johnson,17,3.5,40,Sophomore,Construction
Bella Manukyan,14,0.59,50,Victory Lap,Early Childhood Education
Emily DeFreitas,16,1.95,18,Senior,Computer Science
Bella Johnson,14,0.64,47,Victory Lap,Criminsl Justice
Emily Johnson,16,1.65,5,Junior,Computer Science
Bella Jones,14,0.64,32,Sophomore,Construction
Sarah Smith,16,0.62,53,Senior,Marketing
Noah Williams,16,2.17,35,Junior,Biomed
Mac Anderson,17,3.62,45,Senior,Biomed
Emily Anderson,19,0.65,23,Sophomore,Criminsl Justice
Amelia Jones,19,3.24,8,Freshman,Computer Science
Kyan Moore,15,0.66,4,Junior,Engineering
Andrew DeFreitas,17,3.33,17,Senior,Early College
Emily Miller,15,2.75,8,Junior,Early Childhood Education
Andrew Anderson,19,3.62,10,Victory Lap,Computer Science
Jack Brown,17,2.06,35,Senior,Computer Science
Aiden Anderson,17,0.7,7,Sophomore,Construction
Danielle Manukyan,17,1.64,32,Sophomore,Business
Bella Anderson,18,0.93,6,Victory Lap,Construction
Joe Smith,19,0.62,30,Junior,Construction
Joe Foster,15,3.87,46,Victory Lap,Computer Science
Jack Williams,16,2.41,47,Junior,Biomed
Mac Smith,19,0.78,12,Senior,Culinary
Aiden Davis,18,2.71,42,Sophomore,Early Childhood Education
Max Smith,14,0.83,49,Senior,Early Childhood Education
Aiden Foster,16,1.0,23,Sophomore,Culinary
Kyan Manukyan,16,3.4,37,Sophomore,Marketing
Lisa DeFreitas,16,0.76,26,Freshman,Culinary
Aiden Anderson,17,3.55,40,Sophomore,Criminsl Justice
Joe Manukyan,18,3.07,0,Senior,Engineering
Noah Davis,14,3.53,19,Freshman,Business
Amelia DeFreitas,18,3.13,25,Senior,Biomed
Mac Smith,15,4.05,22,Junior,Computer Science
Joe Wilson,16,3.37,21,Junior,Marketing
Jack Williams,15,3.37,38,Senior,Construction
Joe Miller,18,0.78,29,Freshman,Early Childhood Education
Kyan DeFreitas,18,2.36,56,Senior,Early Childhood Education
Chloe Williams,15,1.9,23,Freshman,Early Childhood Education
Alexis Manukyan,19,1.95,10,Victory Lap,Business
Amelia DeFreitas,14,1.74,58,Sophomore,Computer Science
Mac Davis,15,0.33,58,Freshman,Computer Science
Noah Garcia,19,3.94,43,Junior,Biomed
Sarah Manukyan,14,1.67,53,Victory Lap,Early Childhood Education
Chloe Foster,16,2.14,51,Senior,Early Childhood Education
Kyan Anderson,19,3.7,47,Sophomore,Culinary
Aiden Miller,14,2.94,22,Senior,Engineering
Emily Miller,17,0.31,60,Sophomore,Early Childhood Education
Bella Garcia,17,1.56,32,Junior,Biomed
Aiden Davis,17,2.62,45,Victory Lap,Early Childhood Education
Mac Brown,14,0.85,51,Senior,Business
Kyan Fogarty,15,1.61,51,Victory Lap,Computer Science
Noah Davis,16,3.77,23,Junior,Early College
Mac Williams,19,0.41,39,Victory Lap,Culinary
Emily Smith,14,3.86,30,Victory Lap,Biomed
Ben DeFreitas,15,2.36,17,Sophomore,Early Childhood Education
Kyan Wilson,19,0.57,8,Victory Lap,Marketing
Chloe DeFreitas,16,1.69,58,Junior,Construction
Sarah Anderson,17,1.14,52,Senior,Early College
Noah Davis,15,1.21,30,Victory Lap,Early College
Joe Brown,17,1.24,1,Senior,Early Childhood Education
Lisa DeFreitas,14,2.91,34,Victory Lap,Early Childhood Education
Emily Wilson,17,2.09,1,Victory Lap,Early Childhood Education
Chloe Moore,18,1.93,2,Sophomore,Engineering
Kyan Miller,15,3.68,52,Senior,Biomed
Kyan Davis,17,3.68,58,Victory Lap,Biomed
Mac Brown,18,1.88,19,Senior,Early Childhood Education
Bella Smith,14,4.14,8,Freshman,Engineering
Alexis Fogarty,17,2.7,51,Victory Lap,Biomed
Ben Garcia,17,3.02,39,Junior,Computer Science
Noah Foster,15,1.07,19,Junior,Construction
Alexis Moore,16,0.47,1,Sophomore,Construction
Noah Manukyan,17,2.96,8,Victory Lap,Early College
Noah Williams,16,3.42,45,Junior,Construction
Danielle Davis,14,2.36,41,Sophomore,Culinary
Sarah Davis,17,0.96,0,Freshman,Early College
Lisa Brown,19,2.75,30,Junior,Marketing
Lisa Johnson,17,4.06,58,Junior,Criminsl Justice
Mac Wilson,16,1.76,51,Victory Lap,Construction
Amelia Foster,15,2.42,31,Freshman,Engineering
Amelia Miller,18,3.55,54,Senior,Engineering
Lisa Johnson,19,2.97,35,Victory Lap,Construction
Mac DeFreitas,19,2.33,6,Victory Lap,Construction
Emma Manukyan,16,0.34,42,Senior,Business
Joe Wilson,18,3.51,60,Freshman,Biomed
Noah Moore,19,1.09,46,Freshman,Early College
Jack Brown,17,2.1,13,Victory Lap,Criminsl Justice
Lisa Williams,18,3.58,21,Junior,Marketing
Noah Williams,18,0.53,23,Freshman,Engineering
Joe Manukyan,14,3.67,1,Freshman,Marketing
Amelia Williams,15,2.0,6,Victory Lap,Early College
Danielle Williams,19,2.41,24,Victory Lap,Engineering
Kyan Williams,14,1.87,56,Victory Lap,Biomed
Lisa Jones,18,0.81,28,Senior,Computer Science
Jack Brown,17,1.31,27,Freshman,Construction
Amelia Miller,15,2.28,16,Sophomore,Engineering
Danielle Manukyan,18,0.86,55,Sophomore,Early Childhood Education
Bella Manukyan,18,3.33,56,Victory Lap,Biomed
Chloe Foster,19,1.13,0,Senior,Marketing
Chloe Wilson,16,2.84,6,Victory Lap,Culinary
Mac Anderson,18,0.7,57,Sophomore,Computer Science
Mac Garcia,19,2.76,41,Senior,Early College
Emily Garcia,15,1.65,4,Victory Lap,Early College
Bella Wilson,19,2.4,49,Junior,Construction
Noah Foster,15,2.45,31,Sophomore,Biomed
Kyan Foster,14,3.38,44,Junior,Culinary
Mac Miller,17,1.4,23,Senior,Computer Science
Noah Smith,16,1.57,37,Freshman,Culinary
Emily Miller,14,0.51,5,Freshman,Construction
Bella Johnson,18,0.32,29,Junior,Computer Science
Chloe Foster,18,2.41,2,Senior,Construction
Andrew Garcia,17,3.76,40,Victory Lap,Construction
Joe Garcia,15,1.07,7,Freshman,Biomed
Emily Foster,18,1.97,4,Senior,Computer Science
Ben Wilson,16,1.74,56,Senior,Culinary
Chloe Jones,17,3.15,21,Victory Lap,Business
Danielle Manukyan,16,2.74,4,Victory Lap,Criminsl Justice
Ben Miller,17,3.62,31,Victory Lap,Computer Science
Danielle Davis,15,3.31,32,Victory Lap,Marketing
Emma Smith,17,1.82,20,Sophomore,Business
Ben Miller,18,2.69,53,Senior,Early Childhood Education
Aiden Anderson,14,1.91,16,Freshman,Biomed
Emily Miller,19,2.53,19,Sophomore,Culinary
Noah DeFreitas,16,3.1,29,Sophomore,Early Childhood Education
Amelia Miller,19,3.12,24,Junior,Criminsl Justice
Mac DeFreitas,14,2.85,47,Victory Lap,Culinary
Bella Smith,18,0.8,11,Senior,Early Childhood Education
Amelia Brown,18,1.08,50,Freshman,Criminsl Justice
Max Smith,16,3.15,48,Senior,Construction
Noah Davis,14,1.8,8,Senior,Computer Science
Bella Davis,14,2.65,34,Senior,Criminsl Justice
Jack Wilson,16,3.73,54,Freshman,Criminsl Justice
Noah Wilson,16,1.64,16,Junior,Engineering
Noah Williams,18,3.83,56,Freshman,Construction
Jack Manukyan,18,3.67,41,Victory Lap,Engineering
Joe Wilson,15,3.27,42,Sophomore,Marketing
Emma Miller,15,1.0,6,Senior,Marketing
Kyan Jones,17,3.46,5,Senior,Culinary
Ben DeFreitas,16,0.99,12,Victory Lap,Engineering
Danielle Davis,18,1.29,46,Senior,Culinary
Kyan Miller,17,1.52,53,Senior,Biomed
Joe Davis,15,1.45,37,Senior,Construction
Emily Miller,17,1.0,31,Sophomore,Construction
Max Garcia,19,0.38,25,Freshman,Criminsl Justice
Mac Davis,19,2.68,52,Freshman,Business
Bella Fogarty,14,2.93,55,Sophomore,Engineering
Lisa Wilson,15,0.68,36,Junior,Criminsl Justice
Mac Garcia,16,4.08,36,Freshman,Computer Science
Kyan Manukyan,16,0.43,4,Senior,Engineering
Mac Moore,18,0.82,56,Victory Lap,Culinary
Bella Moore,18,3.13,42,Junior,Marketing
Bella Smith,15,0.78,28,Senior,Early Childhood Education
Danielle Johnson,16,3.43,27,Junior,Marketing
Ben DeFreitas,19,2.95,31,Senior,Criminsl Justice
Emily Manukyan,16,3.33,8,Sophomore,Early College
Mac DeFreitas,15,1.86,33,Sophomore,Early College
Andrew Moore,16,1.21,3,Victory Lap,Business
Max Brown,15,0.59,17,Freshman,Construction
Noah Anderson,16,4.08,10,Victory Lap,Biomed
Emma Wilson,19,3.55,44,Freshman,Engineering
Sarah Brown,16,1.91,6,Victory Lap,Construction
Sarah Miller,19,2.28,23,Sophomore,Criminsl Justice
Bella Manukyan,18,3.49,37,Victory Lap,Business
Emma Anderson,14,4.22,41,Sophomore,Early Childhood Education
Sarah Davis,16,1.92,11,Junior,Culinary
Bella Miller,14,0.55,24,Sophomore,Business
Emma Jones,17,1.01,33,Senior,Early Childhood Education
Noah Davis,18,0.88,0,Freshman,Construction
Alexis Brown,18,3.97,41,Junior,Biomed
Emily Manukyan,17,2.96,3,Junior,Construction
Lisa Foster,19,2.59,41,Freshman,Criminsl Justice
Danielle DeFreitas,18,3.54,10,Sophomore,Criminsl Justice
Danielle Johnson,18,1.17,9,Freshman,Business
Noah DeFreitas,16,3.23,55,Sophomore,Culinary
Sarah Wilson,14,3.76,37,Sophomore,Culinary
Jack Miller,15,2.0,17,Junior,Computer Science
Alexis Jones,16,0.36,24,Junior,Computer Science
Kyan Wilson,14,3.04,14,Senior,Early Childhood Education
Mac Miller,14,2.88,18,Sophomore,Engineering
Lisa Moore,16,2.82,12,Victory Lap,Computer Science
Noah Garcia,14,1.81,14,Victory Lap,Marketing
Amelia Williams,18,0.39,48,Victory Lap,Marketing
Emma Williams,17,3.92,40,Sophomore,Early College
Aiden Fogarty,14,3.22,20,Freshman,Early College
Sarah Anderson,14,2.88,32,Sophomore,Biomed
Aiden Jones,16,1.68,59,Junior,Early College
Aiden Moore,14,1.93,7,Senior,Early College
Aiden Wilson,15,0.57,10,Freshman,Business
Joe Garcia,16,1.13,22,Victory Lap,Construction
Sarah Davis,18,0.52,44,Freshman,Criminsl Justice
Emma Miller,14,4.17,0,Sophomore,Criminsl Justice
Lisa Fogarty,18,2.33,22,Sophomore,Business
Chloe Moore,18,4.13,5,Junior,Early Childhood Education
Danielle Manukyan,18,2.21,23,Sophomore,Early College
Jack Fogarty,14,1.61,27,Sophomore,Business
Chloe Anderson,18,2.68,13,Victory Lap,Computer Science
Joe Miller,19,0.47,35,Sophomore,Business
Jack Jones,19,4.26,0,Freshman,Business
Ben Manukyan,17,3.67,6,Sophomore,Engineering
Joe Smith,19,0.98,6,Senior,Construction
Amelia Johnson,17,3.4,37,Sophomore,Biomed
Alexis Johnson,17,1.47,59,Senior,Criminsl Justice
Andrew Miller,17,3.75,3,Senior,Early College
Kyan Miller,15,1.12,34,Freshman,Computer Science
Joe Davis,18,3.23,20,Victory Lap,Early Childhood Education
Emma Smith,16,0.38,4,Junior,Early Childhood Education
Jack Fogarty,14,2.49,34,Victory Lap,Criminsl Justice
Mac Foster,14,1.7,42,Freshman,Computer Science
Andrew Jones,15,3.43,37,Freshman,Culinary
Noah Manukyan,16,3.22,32,Freshman,Construction
Andrew DeFreitas,17,0.96,14,Junior,Culinary
Kyan Brown,15,0.94,9,Victory Lap,Early Childhood Education
Max Wilson,14,3.07,8,Victory Lap,Engineering
Jack Miller,17,1.61,31,Victory Lap,Criminsl Justice
Mac Fogarty,16,2.28,14,Senior,Biomed
Andrew Davis,14,3.72,4,Victory Lap,Early College
Jack Foster,19,3.41,17,Junior,Biomed
Alexis DeFreitas,18,2.97,39,Victory Lap,Computer Science
Max Miller,14,0.58,40,Junior,Engineering
Jack Moore,18,3.02,33,Senior,Marketing
Bella Johnson,16,0.63,2,Junior,Construction
Lisa Manukyan,17,3.99,22,Victory Lap,Criminsl Justice
Emily Anderson,15,1.63,2,Sophomore,Engineering
Joe Williams,19,4.12,3,Victory Lap,Computer Science
Sarah DeFreitas,17,3.23,50,Victory Lap,Business
Alexis Moore,16,1.87,18,Freshman,Early College
Bella Miller,19,1.4,16,Senior,Early College
